file_name,text
images/0030.jpg,"swissposter style, vertical poster composition, white, red, pink palette, balanced contrast, structured grid and bold typographic hierarchy, a poster with a red and white background"
images/0031.jpg,"swissposter style, vertical poster composition, cream, brown, gray palette, balanced contrast, structured grid and bold typographic hierarchy, the poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the"
images/0032.jpg,"swissposter style, vertical poster composition, cream, brown, white palette, high contrast, dense layered typographic structure, an old movie poster with the words ' obt '"
images/0033.jpg,"swissposter style, square poster composition, black, gray palette, high contrast, minimal layout with abundant negative space, a poster with a green and orange design"
images/0034.jpg,"swissposter style, vertical poster composition, black, white, brown palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with a circle on it"
images/0035.jpg,"swissposter style, vertical poster composition, gray, blue, white palette, balanced contrast, dense layered typographic structure, a poster on a wall in a room"
images/0036.jpg,"swissposter style, square poster composition, black, cream, red palette, high contrast, structured grid and bold typographic hierarchy, supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme supreme"
images/0037.jpg,"swissposter style, vertical poster composition, black, cream, gray palette, high contrast, structured grid and bold typographic hierarchy, a series of posters with different font and colors"
images/0038.jpg,"swissposter style, vertical poster composition, black, pink, gray palette, balanced contrast, structured grid and bold typographic hierarchy, a poster for a concert with the words on it"
images/0039.jpg,"swissposter style, vertical poster composition, cream, red palette, high contrast, structured grid and bold typographic hierarchy, a poster with two white rings on a red background"
images/0040.jpg,"swissposter style, square poster composition, black, brown, pink palette, balanced contrast, minimal layout with abundant negative space, edinburgh international international film festival"
images/0041.jpg,"swissposter style, vertical poster composition, black, white, gray palette, high contrast, dense layered typographic structure, schweiesch in munstere, vol 1, no 1, no 2, no 3, no 3, no 4, no 5, no 5, no 5"
images/0042.jpg,"swissposter style, square poster composition, black, white, gray palette, high contrast, structured grid and bold typographic hierarchy, die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die"
images/0043.jpg,"swissposter style, square poster composition, black, white palette, high contrast, structured grid and bold typographic hierarchy, the poster for the exhibition of the german design museum"
images/0044.jpg,"swissposter style, square poster composition, black, white, gray palette, high contrast, structured grid and bold typographic hierarchy, a poster with a black and white image of circles"
images/0045.jpg,"swissposter style, vertical poster composition, brown, orange, pink palette, balanced contrast, dense layered typographic structure, an orange poster with black letters on it"
images/0046.jpg,"swissposter style, square poster composition, white, black, pink palette, high contrast, dense layered typographic structure, a black and white book cover with a black and white font"
images/0047.jpg,"swissposter style, vertical poster composition, black, gray palette, balanced contrast, minimal layout with abundant negative space, a black and white poster for the film requiem"
images/0048.jpg,"swissposter style, vertical poster composition, navy, gray, brown palette, balanced contrast, minimal layout with abundant negative space, a magazine cover with a black and white image of a house"
images/0049.jpg,"swissposter style, vertical poster composition, black, cream palette, high contrast, minimal layout with abundant negative space, a black and white poster with a black cat on it"
images/0050.jpg,"swissposter style, vertical poster composition, white, turquoise, green palette, balanced contrast, structured grid and bold typographic hierarchy, two posters for the exhibition of the museum of modern art"
images/0051.jpg,"swissposter style, vertical poster composition, white, gray, brown palette, balanced contrast, structured grid and bold typographic hierarchy, two posters, one with the words yoga and the other with the words yoga"
images/0052.jpg,"swissposter style, vertical poster composition, orange, white, brown palette, balanced contrast, structured grid and bold typographic hierarchy, the international style poster"
images/0053.jpg,"swissposter style, vertical poster composition, yellow, black, brown palette, high contrast, dense layered typographic structure, a black and yellow poster with the words ' alex hale big, big, big, big, big, big, big, big, big, big, big, big,"
images/0054.jpg,"swissposter style, vertical poster composition, pink, red, cream palette, balanced contrast, dense layered typographic structure, the poster for the exhibition of the berlin biennale biennale biennale biennale biennale biennale biennale biennale biennale biennale biennale biennale biennale"
images/0055.jpg,"swissposter style, vertical poster composition, gray, brown, cream palette, balanced contrast, structured grid and bold typographic hierarchy, the cover of a magazine with a colorful design on it"
images/0056.jpg,"swissposter style, vertical poster composition, navy, white, purple palette, high contrast, structured grid and bold typographic hierarchy, a poster with a blue and orange design on it"
images/0057.jpg,"swissposter style, square poster composition, black, white, navy palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with the words supernatal"
images/0058.jpg,"swissposter style, vertical poster composition, white, black, gray palette, high contrast, dense layered typographic structure, festival de jazze 2019"
images/0059.jpg,"swissposter style, square poster composition, cream, white, brown palette, balanced contrast, structured grid and bold typographic hierarchy, a poster with a woman ' s face and a red arrow"
images/0060.jpg,"swissposter style, vertical poster composition, black, cream palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with the words ' to cheating '"
images/0061.jpg,"swissposter style, square poster composition, gray, white, green palette, high contrast, structured grid and bold typographic hierarchy, two posters for the film ' s new film, ' in - queen, ' and ' in - queen"
images/0062.jpg,"swissposter style, square poster composition, gray, pink, black palette, balanced contrast, structured grid and bold typographic hierarchy, a poster for a concert with a man in a hat"
images/0063.jpg,"swissposter style, vertical poster composition, black, cream, brown palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with a woman sitting on a chair"
images/0064.jpg,"swissposter style, square poster composition, white, black, cream palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with the words play, play, play, play, play, play, play, play, play, play, play, play, play, play"
images/0065.jpg,"swissposter style, vertical poster composition, green, red, purple palette, soft tonal contrast, minimal layout with abundant negative space, a green and pink poster with the names of various types of animals"
images/0066.jpg,"swissposter style, vertical poster composition, white, yellow, brown palette, balanced contrast, structured grid and bold typographic hierarchy, a poster with a brass horn on it"
images/0067.jpg,"swissposter style, vertical poster composition, turquoise, blue, gray palette, balanced contrast, structured grid and bold typographic hierarchy, the poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the"
images/0068.jpg,"swissposter style, vertical poster composition, white, gray palette, soft tonal contrast, structured grid and bold typographic hierarchy, a square with the words in different languages"
images/0069.jpg,"swissposter style, vertical poster composition, white, gray palette, balanced contrast, structured grid and bold typographic hierarchy, the cover of the book ' s first edition, with the title in japanese"
images/0070.jpg,"swissposter style, vertical poster composition, red, black, pink palette, balanced contrast, minimal layout with abundant negative space, a red poster with a black and white mountain in the background"
images/0071.jpg,"swissposter style, vertical poster composition, yellow, brown palette, balanced contrast, minimal layout with abundant negative space, an image of a yellow background with red, green and black letters"
images/0072.jpg,"swissposter style, vertical poster composition, navy, gray palette, balanced contrast, minimal layout with abundant negative space, the cover of a book with a blue background"
images/0073.jpg,"swissposter style, vertical poster composition, white, black palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with text that reads, ` ` ', ` ' ', ' ' ', ', ', ', ', ', ' and '"
images/0074.jpg,"swissposter style, vertical poster composition, white, gray, cream palette, soft tonal contrast, structured grid and bold typographic hierarchy, a green poster with black and white images of people"
images/0075.jpg,"swissposter style, vertical poster composition, black, brown palette, balanced contrast, structured grid and bold typographic hierarchy, a black and white poster with the words sws style"
images/0076.jpg,"swissposter style, vertical poster composition, cream, white, gray palette, balanced contrast, dense layered typographic structure, a magazine cover with a red and black font on it"
images/0077.jpg,"swissposter style, square poster composition, black, green, cream palette, balanced contrast, dense layered typographic structure, a colorful sign on the side of a building"
images/0078.jpg,"swissposter style, vertical poster composition, black, turquoise, navy palette, balanced contrast, structured grid and bold typographic hierarchy, a poster for the film kino"
images/0079.jpg,"swissposter style, vertical poster composition, red, white palette, high contrast, minimal layout with abundant negative space, a red and white poster on a white background"
images/0080.jpg,"swissposter style, square poster composition, black, red, cream palette, high contrast, structured grid and bold typographic hierarchy, a red and white poster with the words mih ohh ohh ohh ohh ohh oh"
images/0081.jpg,"swissposter style, vertical poster composition, black, white, brown palette, high contrast, dense layered typographic structure, the poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition"
images/0082.jpg,"swissposter style, vertical poster composition, purple, navy, cream palette, balanced contrast, minimal layout with abundant negative space, the poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the"
images/0083.jpg,"swissposter style, square poster composition, black, white, pink palette, high contrast, structured grid and bold typographic hierarchy, the poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition"
images/0084.jpg,"swissposter style, vertical poster composition, orange, black, brown palette, balanced contrast, dense layered typographic structure, the poster for shakespeare ' s shakespeare festival in paris"
images/0085.jpg,"swissposter style, vertical poster composition, white, purple palette, balanced contrast, structured grid and bold typographic hierarchy, the poster for the exhibition"
images/0086.jpg,"swissposter style, square poster composition, black, pink palette, high contrast, structured grid and bold typographic hierarchy, die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die die"
images/0087.jpg,"swissposter style, square poster composition, white, cream, orange palette, high contrast, structured grid and bold typographic hierarchy, a poster for the exhibition of the german film ' die and die '"
images/0088.jpg,"swissposter style, vertical poster composition, brown, red, black palette, soft tonal contrast, minimal layout with abundant negative space, the cover of the book ' ronko child '"
images/0089.jpg,"swissposter style, square poster composition, gray, white, brown palette, balanced contrast, minimal layout with abundant negative space, a poster for the berlin international exhibition"
images/0090.jpg,"swissposter style, vertical poster composition, brown, red palette, soft tonal contrast, minimal layout with abundant negative space, roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth roth"
images/0091.jpg,"swissposter style, square poster composition, cream, navy, pink palette, balanced contrast, structured grid and bold typographic hierarchy, a pink and orange painting with the words grysee on it"
images/0092.jpg,"swissposter style, vertical poster composition, black, yellow, orange palette, high contrast, dense layered typographic structure, a black and yellow poster with the words in german"
images/0093.jpg,"swissposter style, square poster composition, black, white, red palette, high contrast, minimal layout with abundant negative space, a red and white book cover with a black background"
images/0094.jpg,"swissposter style, vertical poster composition, gray, red, turquoise palette, balanced contrast, structured grid and bold typographic hierarchy, a series of four vintage travel posters"
images/0095.jpg,"swissposter style, vertical poster composition, red, black palette, soft tonal contrast, minimal layout with abundant negative space, a red poster with black and white letters on it"
images/0096.jpg,"swissposter style, vertical poster composition, red, black, cream palette, balanced contrast, minimal layout with abundant negative space, a close up of a ruler and a piece of paper"
images/0097.jpg,"swissposter style, vertical poster composition, orange, cream palette, soft tonal contrast, structured grid and bold typographic hierarchy, an orange book cover with white text on it"
images/0098.jpg,"swissposter style, vertical poster composition, navy, turquoise palette, balanced contrast, structured grid and bold typographic hierarchy, the poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the"
images/0099.jpg,"swissposter style, vertical poster composition, yellow, orange palette, soft tonal contrast, structured grid and bold typographic hierarchy, a yellow poster with black text on it"
images/0100.jpg,"swissposter style, square poster composition, gray, pink, black palette, high contrast, structured grid and bold typographic hierarchy, two posters with the words into our oceans on them"
images/0101.jpg,"swissposter style, vertical poster composition, cream, black, brown palette, high contrast, structured grid and bold typographic hierarchy, a magazine cover with a man in a white suit"
images/0102.jpg,"swissposter style, square poster composition, black, brown palette, balanced contrast, minimal layout with abundant negative space, a black and white poster with white circles on it"
images/0103.jpg,"swissposter style, vertical poster composition, red, brown palette, soft tonal contrast, structured grid and bold typographic hierarchy, a poster for a concert with a bird on it"
images/0104.jpg,"swissposter style, horizontal poster composition, yellow, brown, gray palette, high contrast, dense layered typographic structure, two posters with hands reaching up to the piano keyboard"
images/0105.jpg,"swissposter style, square poster composition, black, brown palette, balanced contrast, structured grid and bold typographic hierarchy, a black background with yellow and white squares"
images/0106.jpg,"swissposter style, vertical poster composition, blue, black, brown palette, soft tonal contrast, structured grid and bold typographic hierarchy, a book cover with a red bird on the cover"
images/0107.jpg,"swissposter style, vertical poster composition, gray, white, cream palette, balanced contrast, structured grid and bold typographic hierarchy, a blue poster with green and blue squares on it"
images/0108.jpg,"swissposter style, vertical poster composition, gray, brown, white palette, high contrast, structured grid and bold typographic hierarchy, a white sign with black letters on it"
images/0109.jpg,"swissposter style, vertical poster composition, cream, navy, gray palette, high contrast, structured grid and bold typographic hierarchy, a poster with the number 20 on it"
images/0110.jpg,"swissposter style, vertical poster composition, cream, brown palette, balanced contrast, structured grid and bold typographic hierarchy, a man standing in front of a wall with circles on it"
images/0111.jpg,"swissposter style, vertical poster composition, white, brown, cream palette, high contrast, dense layered typographic structure, a poster for the movie heveta"
images/0112.jpg,"swissposter style, vertical poster composition, red, yellow, cream palette, balanced contrast, structured grid and bold typographic hierarchy, le gai savoil french movie poster"
images/0113.jpg,"swissposter style, vertical poster composition, cream, white, brown palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster hanging on a wall"
images/0114.jpg,"swissposter style, vertical poster composition, white, black, pink palette, high contrast, dense layered typographic structure, a black and white poster with various shapes"
images/0115.jpg,"swissposter style, vertical poster composition, black, gray palette, high contrast, structured grid and bold typographic hierarchy, an image of a black and white photo of a man playing a guitar"
images/0116.jpg,"swissposter style, vertical poster composition, turquoise, cream, blue palette, balanced contrast, structured grid and bold typographic hierarchy, a blue book with black lettering on it"
images/0117.jpg,"swissposter style, vertical poster composition, black, white, navy palette, high contrast, dense layered typographic structure, a black and white poster with the letters"
images/0118.jpg,"swissposter style, vertical poster composition, white, gray, cream palette, balanced contrast, structured grid and bold typographic hierarchy, two posters for the new york theatre"
images/0119.jpg,"swissposter style, vertical poster composition, white, gray palette, balanced contrast, dense layered typographic structure, a white poster with the words american airlines and a black and white image"
images/0120.jpg,"swissposter style, horizontal poster composition, cream, red, white palette, high contrast, structured grid and bold typographic hierarchy, a poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the"
images/0121.jpg,"swissposter style, vertical poster composition, black, yellow, brown palette, high contrast, dense layered typographic structure, a black and yellow poster with the words flora stiger crawford"
images/0122.jpg,"swissposter style, vertical poster composition, cream, brown, gray palette, high contrast, structured grid and bold typographic hierarchy, the poster for the exhibition"
images/0123.jpg,"swissposter style, vertical poster composition, black, white, gray palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with circles on it"
images/0124.jpg,"swissposter style, square poster composition, red, gray, black palette, high contrast, structured grid and bold typographic hierarchy, two posters for the uk tour"
images/0125.jpg,"swissposter style, vertical poster composition, white, navy palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with the words the sx"
images/0126.jpg,"swissposter style, vertical poster composition, cream, turquoise, white palette, balanced contrast, structured grid and bold typographic hierarchy, a poster with a blue and green design on it"
images/0127.jpg,"swissposter style, vertical poster composition, black, turquoise palette, balanced contrast, minimal layout with abundant negative space, the cover of a book with a black background"
images/0128.jpg,"swissposter style, square poster composition, black, orange palette, balanced contrast, minimal layout with abundant negative space, a poster with the words be ye ye ye ye ye ye ye ye ye ye ye ye ye ye ye"
images/0129.jpg,"swissposter style, vertical poster composition, black, yellow, brown palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with a circle on it"
images/0130.jpg,"swissposter style, vertical poster composition, black, gray, red palette, high contrast, structured grid and bold typographic hierarchy, the poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the"
images/0131.jpg,"swissposter style, vertical poster composition, white, brown, cream palette, high contrast, dense layered typographic structure, under the conditions, nothing of the skin, and the presence of the skin, and the presence of the"
images/0132.jpg,"swissposter style, vertical poster composition, white, black, cream palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with the words i love you"
images/0133.jpg,"swissposter style, vertical poster composition, gray, green, cream palette, balanced contrast, dense layered typographic structure, a black and white poster with geometric shapes"
images/0134.jpg,"swissposter style, square poster composition, white, black, cream palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with the words black noise"
images/0135.jpg,"swissposter style, vertical poster composition, black, green palette, balanced contrast, minimal layout with abundant negative space, the poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition"
images/0136.jpg,"swissposter style, square poster composition, white, black, gray palette, high contrast, dense layered typographic structure, a black and white font with the letters of the alphabet"
images/0137.jpg,"swissposter style, square poster composition, gray, black, cream palette, high contrast, minimal layout with abundant negative space, an image of a black and white painting"
images/0138.jpg,"swissposter style, vertical poster composition, red, brown palette, soft tonal contrast, structured grid and bold typographic hierarchy, a red poster with the words asch bacher muer ink"
images/0139.jpg,"swissposter style, square poster composition, cream, navy, pink palette, balanced contrast, structured grid and bold typographic hierarchy, a pink and black poster with the words grid systems, a pink and black poster with the words grid systems"
images/0140.jpg,"swissposter style, vertical poster composition, white, cream, black palette, balanced contrast, structured grid and bold typographic hierarchy, a black and white poster with the words heveca"
images/0141.jpg,"swissposter style, vertical poster composition, black, gray, white palette, high contrast, structured grid and bold typographic hierarchy, a magazine cover with an airplane flying over it"
images/0142.jpg,"swissposter style, vertical poster composition, gray, pink, white palette, balanced contrast, structured grid and bold typographic hierarchy, a white sign with black writing on it"
images/0143.jpg,"swissposter style, square poster composition, black, white, green palette, high contrast, structured grid and bold typographic hierarchy, a black and white photo with the words in japanese"
images/0144.jpg,"swissposter style, vertical poster composition, black, white, gray palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with the words, ' artisann ' and ' artisann '"
images/0145.jpg,"swissposter style, square poster composition, black, gray, brown palette, high contrast, dense layered typographic structure, a col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col"
images/0146.jpg,"swissposter style, vertical poster composition, cream, white, red palette, balanced contrast, structured grid and bold typographic hierarchy, a poster hanging on the wall of a building"
images/0147.jpg,"swissposter style, vertical poster composition, white, red, cream palette, balanced contrast, structured grid and bold typographic hierarchy, an advertisement for a chair with a red and white background"
images/0148.jpg,"swissposter style, vertical poster composition, black, yellow, brown palette, high contrast, dense layered typographic structure, a black background with a red and yellow text on it"
images/0149.jpg,"swissposter style, square poster composition, orange, pink palette, soft tonal contrast, minimal layout with abundant negative space, a set of four different font styles"
images/0150.jpg,"swissposter style, vertical poster composition, cream, brown, gray palette, high contrast, structured grid and bold typographic hierarchy, an advertisement for a cigarette shop in the ussr"
images/0151.jpg,"swissposter style, vertical poster composition, gray, red, cream palette, soft tonal contrast, minimal layout with abundant negative space, a magazine cover with a red background"
images/0152.jpg,"swissposter style, square poster composition, black, brown palette, balanced contrast, structured grid and bold typographic hierarchy, a poster for the movie magner"
images/0153.jpg,"swissposter style, vertical poster composition, green, white, brown palette, high contrast, structured grid and bold typographic hierarchy, a book cover with a colorful pattern on it"
images/0154.jpg,"swissposter style, vertical poster composition, red, white palette, high contrast, structured grid and bold typographic hierarchy, a piece of paper with a red and white design on it"
images/0155.jpg,"swissposter style, vertical poster composition, yellow, black, brown palette, high contrast, structured grid and bold typographic hierarchy, a black and yellow typeface with the letters dm on it"
images/0156.jpg,"swissposter style, vertical poster composition, cream, purple, white palette, balanced contrast, structured grid and bold typographic hierarchy, a poster with the words ' die neue gak design '"
images/0157.jpg,"swissposter style, vertical poster composition, yellow, blue, gray palette, high contrast, structured grid and bold typographic hierarchy, a poster with a woman ' s face in blue and yellow"
images/0158.jpg,"swissposter style, vertical poster composition, black, green palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with the words drp"
images/0159.jpg,"swissposter style, vertical poster composition, white, red, orange palette, balanced contrast, structured grid and bold typographic hierarchy, a poster with a man in a white suit and a red background"
images/0160.jpg,"swissposter style, square poster composition, black, brown palette, balanced contrast, minimal layout with abundant negative space, a poster with a bird on it ' s back"
images/0161.jpg,"swissposter style, vertical poster composition, white, gray palette, high contrast, structured grid and bold typographic hierarchy, the poster for the exhibition of the museum of modern art in paris"
images/0162.jpg,"swissposter style, square poster composition, black, brown, white palette, high contrast, minimal layout with abundant negative space, a black and white poster with a red and black design"
images/0163.jpg,"swissposter style, square poster composition, black, white, gray palette, high contrast, minimal layout with abundant negative space, a black and white poster with a crocodile ' s mouth"
images/0164.jpg,"swissposter style, vertical poster composition, black, white, gray palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with a large number of letters"
images/0165.jpg,"swissposter style, vertical poster composition, black, brown, pink palette, balanced contrast, structured grid and bold typographic hierarchy, a black and pink poster with the words so grek"
images/0166.jpg,"swissposter style, square poster composition, cream, white, brown palette, high contrast, structured grid and bold typographic hierarchy, a book with black and red designs on it"
images/0167.jpg,"swissposter style, square poster composition, white, navy, cream palette, high contrast, dense layered typographic structure, american workwear work in progress collection"
images/0168.jpg,"swissposter style, vertical poster composition, yellow, black, orange palette, high contrast, dense layered typographic structure, a set of black and yellow alphabet letters"
images/0169.jpg,"swissposter style, horizontal poster composition, gray, blue, brown palette, balanced contrast, structured grid and bold typographic hierarchy, the cover of the issue of the issue of the issue of the issue of the issue of the issue of the issue of the issue of the"
images/0170.jpg,"swissposter style, vertical poster composition, white, black, gray palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with a wave pattern"
images/0171.jpg,"swissposter style, horizontal poster composition, gray, cream, purple palette, balanced contrast, structured grid and bold typographic hierarchy, a blue and white poster on a concrete wall"
images/0172.jpg,"swissposter style, vertical poster composition, white, brown, gray palette, balanced contrast, structured grid and bold typographic hierarchy, the poster for the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the exhibition of the"
images/0173.jpg,"swissposter style, square poster composition, black, white, gray palette, high contrast, minimal layout with abundant negative space, a black and white logo with the letter h on it"
images/0174.jpg,"swissposter style, vertical poster composition, red, brown palette, soft tonal contrast, structured grid and bold typographic hierarchy, the poster for the concert"
images/0175.jpg,"swissposter style, square poster composition, black, white palette, high contrast, structured grid and bold typographic hierarchy, a poster with an image of a cat with blue eyes"
images/0176.jpg,"swissposter style, vertical poster composition, black, cream, brown palette, balanced contrast, structured grid and bold typographic hierarchy, a black and white poster with a bunch of grapes"
images/0177.jpg,"swissposter style, vertical poster composition, black, orange, brown palette, balanced contrast, structured grid and bold typographic hierarchy, a poster with a bird on it ' s head"
images/0178.jpg,"swissposter style, vertical poster composition, gray, brown, cream palette, balanced contrast, structured grid and bold typographic hierarchy, three posters with different colors on them"
images/0179.jpg,"swissposter style, vertical poster composition, red, cream, black palette, balanced contrast, structured grid and bold typographic hierarchy, a poster with a woman ' s face on it"
images/0180.jpg,"swissposter style, vertical poster composition, gray, cream, white palette, balanced contrast, structured grid and bold typographic hierarchy, an advertisement for a chair in a store"
images/0181.jpg,"swissposter style, vertical poster composition, cream, black, red palette, high contrast, structured grid and bold typographic hierarchy, the sugars poster by person"
images/0182.jpg,"swissposter style, vertical poster composition, cream, brown, orange palette, balanced contrast, structured grid and bold typographic hierarchy, a book cover with an orange circle on it"
images/0183.jpg,"swissposter style, vertical poster composition, white, red, gray palette, high contrast, structured grid and bold typographic hierarchy, a poster for the porsche museum"
images/0184.jpg,"swissposter style, vertical poster composition, green, white, brown palette, balanced contrast, minimal layout with abundant negative space, an image of a green and orange abstract painting"
images/0185.jpg,"swissposter style, vertical poster composition, cream, brown, black palette, high contrast, dense layered typographic structure, a black and white book cover with orange and white dots"
images/0186.jpg,"swissposter style, vertical poster composition, white, brown, cream palette, high contrast, dense layered typographic structure, a poster with the words ' hevetta ' and ' hevetta '"
images/0187.jpg,"swissposter style, vertical poster composition, white, black, cream palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with the words chair design"
images/0188.jpg,"swissposter style, square poster composition, white, black, green palette, high contrast, minimal layout with abundant negative space, a poster with a green turtle on it ' s back"
images/0189.jpg,"swissposter style, vertical poster composition, white, black, cream palette, high contrast, structured grid and bold typographic hierarchy, a black and white poster with the words ' let let let let let let let let let let let let"
images/0190.jpg,"swissposter style, horizontal poster composition, cream, black, yellow palette, high contrast, minimal layout with abundant negative space, a book with a black and yellow cover"
images/0191.jpg,"swissposter style, vertical poster composition, black, gray palette, balanced contrast, minimal layout with abundant negative space, an image of an ear with the words ' steel steel steel steel '"
images/0192.jpg,"swissposter style, vertical poster composition, yellow, brown palette, balanced contrast, structured grid and bold typographic hierarchy, a yellow vinyl cover with a group of people standing in front of it"
